,Species,AssociatedMedia,UnitID
1214,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041698_d.JPG,CAM041698_d.jpg
1215,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041699_d.JPG,CAM041699_d.jpg
1216,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041700_d.JPG,CAM041700_d.jpg
1217,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041701_d.JPG,CAM041701_d.jpg
1218,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041702_d.JPG,CAM041702_d.jpg
1219,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041703_d.JPG,CAM041703_d.jpg
1220,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041704_d.JPG,CAM041704_d.jpg
1221,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041705_d.JPG,CAM041705_d.jpg
1222,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041706_d.JPG,CAM041706_d.jpg
1223,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041707_d.JPG,CAM041707_d.jpg
1224,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041708_d.JPG,CAM041708_d.jpg
1225,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041709_d.JPG,CAM041709_d.jpg
1226,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041710_d.JPG,CAM041710_d.jpg
1227,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041711_d.JPG,CAM041711_d.jpg
1228,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041712_d.JPG,CAM041712_d.jpg
1229,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041713_d.JPG,CAM041713_d.jpg
1230,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041714_d.JPG,CAM041714_d.jpg
1231,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041715_d.JPG,CAM041715_d.jpg
1232,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041716_d.JPG,CAM041716_d.jpg
1233,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041717_d.JPG,CAM041717_d.jpg
1234,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041718_d.JPG,CAM041718_d.jpg
1235,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041719_d.JPG,CAM041719_d.jpg
1236,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041720_d.JPG,CAM041720_d.jpg
1237,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041721_d.JPG,CAM041721_d.jpg
1238,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041722_d.JPG,CAM041722_d.jpg
1239,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041723_d.JPG,CAM041723_d.jpg
1240,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041724_d.JPG,CAM041724_d.jpg
1241,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041725_d.JPG,CAM041725_d.jpg
1242,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041726_d.JPG,CAM041726_d.jpg
1243,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041727_d.JPG,CAM041727_d.jpg
1244,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041728_d.JPG,CAM041728_d.jpg
1245,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041729_d.JPG,CAM041729_d.jpg
1246,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041730_d.JPG,CAM041730_d.jpg
1247,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041731_d.JPG,CAM041731_d.jpg
1248,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041732_d.JPG,CAM041732_d.jpg
1249,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041733_d.JPG,CAM041733_d.jpg
1250,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041734_d.JPG,CAM041734_d.jpg
1251,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041735_d.JPG,CAM041735_d.jpg
1252,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041736_d.JPG,CAM041736_d.jpg
1253,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041737_d.JPG,CAM041737_d.jpg
1254,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041738_d.JPG,CAM041738_d.jpg
1255,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041739_d.JPG,CAM041739_d.jpg
1256,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041740_d.JPG,CAM041740_d.jpg
1257,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041741_d.JPG,CAM041741_d.jpg
1258,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041742_d.JPG,CAM041742_d.jpg
1259,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041743_d.JPG,CAM041743_d.jpg
1260,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041744_d.JPG,CAM041744_d.jpg
1261,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041745_d.JPG,CAM041745_d.jpg
1262,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041746_d.JPG,CAM041746_d.jpg
1263,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041747_d.JPG,CAM041747_d.jpg
1264,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041748_d.JPG,CAM041748_d.jpg
1265,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041749_d.JPG,CAM041749_d.jpg
1266,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041750_d.JPG,CAM041750_d.jpg
1267,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041751_d.JPG,CAM041751_d.jpg
1268,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041752_d.JPG,CAM041752_d.jpg
1269,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041753_d.JPG,CAM041753_d.jpg
1270,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041754_d.JPG,CAM041754_d.jpg
1271,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041755_d.JPG,CAM041755_d.jpg
1272,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041756_d.JPG,CAM041756_d.jpg
1273,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041757_d.JPG,CAM041757_d.jpg
1274,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041758_d.JPG,CAM041758_d.jpg
1275,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041759_d.JPG,CAM041759_d.jpg
1276,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041760_d.JPG,CAM041760_d.jpg
1277,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041761_d.JPG,CAM041761_d.jpg
1278,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041762_d.JPG,CAM041762_d.jpg
1279,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041763_d.JPG,CAM041763_d.jpg
1280,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041764_d.JPG,CAM041764_d.jpg
1281,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041765_d.JPG,CAM041765_d.jpg
1282,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041766_d.JPG,CAM041766_d.jpg
1283,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041767_d.JPG,CAM041767_d.jpg
1284,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041768_d.JPG,CAM041768_d.jpg
1285,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041769_d.JPG,CAM041769_d.jpg
1286,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041770_d.JPG,CAM041770_d.jpg
1287,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041771_d.JPG,CAM041771_d.jpg
1288,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041772_d.JPG,CAM041772_d.jpg
1289,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041773_d.JPG,CAM041773_d.jpg
1290,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041774_d.JPG,CAM041774_d.jpg
1291,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041775_d.JPG,CAM041775_d.jpg
1292,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041776_d.JPG,CAM041776_d.jpg
1293,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041777_d.JPG,CAM041777_d.jpg
1294,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041778_d.JPG,CAM041778_d.jpg
1295,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041779_d.JPG,CAM041779_d.jpg
1296,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041780_d.JPG,CAM041780_d.jpg
1297,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041781_d.JPG,CAM041781_d.jpg
1298,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041782_d.JPG,CAM041782_d.jpg
1299,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041783_d.JPG,CAM041783_d.jpg
1300,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041784_d.JPG,CAM041784_d.jpg
1301,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041785_d.JPG,CAM041785_d.jpg
1302,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041786_d.JPG,CAM041786_d.jpg
1303,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041787_d.JPG,CAM041787_d.jpg
1304,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041788_d.JPG,CAM041788_d.jpg
1305,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041789_d.JPG,CAM041789_d.jpg
1306,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041790_d.JPG,CAM041790_d.jpg
1307,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041791_d.JPG,CAM041791_d.jpg
1308,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041792_d.JPG,CAM041792_d.jpg
1309,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041793_d.JPG,CAM041793_d.jpg
1310,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041794_d.JPG,CAM041794_d.jpg
1311,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041795_d.JPG,CAM041795_d.jpg
1312,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041796_d.JPG,CAM041796_d.jpg
1313,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041797_d.JPG,CAM041797_d.jpg
1314,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041798_d.JPG,CAM041798_d.jpg
1315,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041799_d.JPG,CAM041799_d.jpg
1316,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041800_d.JPG,CAM041800_d.jpg
1317,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041801_d.JPG,CAM041801_d.jpg
1318,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041802_d.JPG,CAM041802_d.jpg
1319,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041803_d.JPG,CAM041803_d.jpg
1320,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041804_d.JPG,CAM041804_d.jpg
1321,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041805_d.JPG,CAM041805_d.jpg
1322,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041806_d.JPG,CAM041806_d.jpg
1323,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041807_d.JPG,CAM041807_d.jpg
1324,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041807_d.JPG,CAM041807_d.jpg
1325,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041808_d.JPG,CAM041808_d.jpg
1326,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041808_d.JPG,CAM041808_d.jpg
1327,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041809_d.JPG,CAM041809_d.jpg
1328,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041809_d.JPG,CAM041809_d.jpg
1329,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041810_d.JPG,CAM041810_d.jpg
1330,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041810_d.JPG,CAM041810_d.jpg
1331,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041811_d.JPG,CAM041811_d.jpg
1332,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041811_d.JPG,CAM041811_d.jpg
1333,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041812_d.JPG,CAM041812_d.jpg
1334,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041812_d.JPG,CAM041812_d.jpg
1335,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041813_d.JPG,CAM041813_d.jpg
1336,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041813_d.JPG,CAM041813_d.jpg
1337,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041814_d.JPG,CAM041814_d.jpg
1338,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041814_d.JPG,CAM041814_d.jpg
1339,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041815_d.JPG,CAM041815_d.jpg
1340,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041815_d.JPG,CAM041815_d.jpg
1341,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041816_d.JPG,CAM041816_d.jpg
1342,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041816_d.JPG,CAM041816_d.jpg
1343,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041817_d.JPG,CAM041817_d.jpg
1344,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041817_d.JPG,CAM041817_d.jpg
1345,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041818_d.JPG,CAM041818_d.jpg
1346,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041818_d.JPG,CAM041818_d.jpg
1347,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041819_d.JPG,CAM041819_d.jpg
1348,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041819_d.JPG,CAM041819_d.jpg
1349,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041820_d.JPG,CAM041820_d.jpg
1350,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041820_d.JPG,CAM041820_d.jpg
1351,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041821_d.JPG,CAM041821_d.jpg
1352,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041821_d.JPG,CAM041821_d.jpg
1353,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041822_d.JPG,CAM041822_d.jpg
1354,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041822_d.JPG,CAM041822_d.jpg
1355,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041823_d.JPG,CAM041823_d.jpg
1356,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041823_d.JPG,CAM041823_d.jpg
1357,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041824_d.JPG,CAM041824_d.jpg
1358,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041824_d.JPG,CAM041824_d.jpg
1359,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041825_d.JPG,CAM041825_d.jpg
1360,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041825_d.JPG,CAM041825_d.jpg
1361,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041826_d.JPG,CAM041826_d.jpg
1362,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041826_d.JPG,CAM041826_d.jpg
1363,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041827_d.JPG,CAM041827_d.jpg
1364,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041827_d.JPG,CAM041827_d.jpg
1365,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041828_d.JPG,CAM041828_d.jpg
1366,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041828_d.JPG,CAM041828_d.jpg
1367,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041829_d.JPG,CAM041829_d.jpg
1368,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041829_d.JPG,CAM041829_d.jpg
1369,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041830_d.JPG,CAM041830_d.jpg
1370,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041830_d.JPG,CAM041830_d.jpg
1371,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041831_d.JPG,CAM041831_d.jpg
1372,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041831_d.JPG,CAM041831_d.jpg
1373,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041832_d.JPG,CAM041832_d.jpg
1374,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041832_d.JPG,CAM041832_d.jpg
1375,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041833_d.JPG,CAM041833_d.jpg
1376,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041833_d.JPG,CAM041833_d.jpg
1377,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041834_d.JPG,CAM041834_d.jpg
1378,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041834_d.JPG,CAM041834_d.jpg
1379,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041835_d.JPG,CAM041835_d.jpg
1380,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041835_d.JPG,CAM041835_d.jpg
1381,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041836_d.JPG,CAM041836_d.jpg
1382,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041836_d.JPG,CAM041836_d.jpg
1383,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041837_d.JPG,CAM041837_d.jpg
1384,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041837_d.JPG,CAM041837_d.jpg
1385,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041838_d.JPG,CAM041838_d.jpg
1386,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041838_d.JPG,CAM041838_d.jpg
1387,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041839_d.JPG,CAM041839_d.jpg
1388,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041839_d.JPG,CAM041839_d.jpg
1389,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041840_d.JPG,CAM041840_d.jpg
1390,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041840_d.JPG,CAM041840_d.jpg
1391,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041841_d.JPG,CAM041841_d.jpg
1392,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041841_d.JPG,CAM041841_d.jpg
1393,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041842_d.JPG,CAM041842_d.jpg
1394,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041842_d.JPG,CAM041842_d.jpg
1395,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041843_d.JPG,CAM041843_d.jpg
1396,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041843_d.JPG,CAM041843_d.jpg
1397,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041844_d.JPG,CAM041844_d.jpg
1398,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041844_d.JPG,CAM041844_d.jpg
1399,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041845_d.JPG,CAM041845_d.jpg
1400,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041845_d.JPG,CAM041845_d.jpg
1401,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041846_d.JPG,CAM041846_d.jpg
1402,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041846_d.JPG,CAM041846_d.jpg
1403,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041847_d.JPG,CAM041847_d.jpg
1404,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041847_d.JPG,CAM041847_d.jpg
1405,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041848_d.JPG,CAM041848_d.jpg
1406,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041848_d.JPG,CAM041848_d.jpg
1407,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041849_d.JPG,CAM041849_d.jpg
1408,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041849_d.JPG,CAM041849_d.jpg
1409,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041850_d.JPG,CAM041850_d.jpg
1410,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041850_d.JPG,CAM041850_d.jpg
1411,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041851_d.JPG,CAM041851_d.jpg
1412,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041851_d.JPG,CAM041851_d.jpg
1413,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041852_d.JPG,CAM041852_d.jpg
1414,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041852_d.JPG,CAM041852_d.jpg
1415,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041853_d.JPG,CAM041853_d.jpg
1417,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041853_d.JPG,CAM041853_d.jpg
1418,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041855_d.JPG,CAM041855_d.jpg
1419,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041855_d.JPG,CAM041855_d.jpg
1420,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041856_d.JPG,CAM041856_d.jpg
1421,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041856_d.JPG,CAM041856_d.jpg
1422,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041857_d.JPG,CAM041857_d.jpg
1423,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041857_d.JPG,CAM041857_d.jpg
1424,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041858_d.JPG,CAM041858_d.jpg
1425,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041858_d.JPG,CAM041858_d.jpg
1426,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041859_d.JPG,CAM041859_d.jpg
1427,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041859_d.JPG,CAM041859_d.jpg
1428,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041860_d.JPG,CAM041860_d.jpg
1429,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041860_d.JPG,CAM041860_d.jpg
1430,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041861_d.JPG,CAM041861_d.jpg
1431,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041861_d.JPG,CAM041861_d.jpg
1432,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041862_d.JPG,CAM041862_d.jpg
1433,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041862_d.JPG,CAM041862_d.jpg
1434,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041863_d.JPG,CAM041863_d.jpg
1435,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041863_d.JPG,CAM041863_d.jpg
1436,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041864_d.JPG,CAM041864_d.jpg
1437,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041864_d.JPG,CAM041864_d.jpg
1438,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041865_d.JPG,CAM041865_d.jpg
1439,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041865_d.JPG,CAM041865_d.jpg
1440,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041866_d.JPG,CAM041866_d.jpg
1441,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041866_d.JPG,CAM041866_d.jpg
1442,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041867_d.JPG,CAM041867_d.jpg
1443,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041867_d.JPG,CAM041867_d.jpg
1444,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041868_d.JPG,CAM041868_d.jpg
1445,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041868_d.JPG,CAM041868_d.jpg
1446,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM041869_d.JPG,CAM041869_d.jpg
1447,Heliconius erato ssp. lativitta,https://zenodo.org/record/4291095/files/CAM041869_d.JPG,CAM041869_d.jpg
