,CAMID,X,Image_name,Side,zenodo_link,Taxonomic.Name
4328,CAM041786,40110,CAM041786_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041786_d.CR2?download=1,Heliconius erato ssp. lativitta
4329,CAM041786,40111,CAM041786_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041786_d.JPG?download=1,Heliconius erato ssp. lativitta
4330,CAM041787,40114,CAM041787_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041787_d.CR2?download=1,Heliconius erato ssp. lativitta
4331,CAM041787,40115,CAM041787_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041787_d.JPG?download=1,Heliconius erato ssp. lativitta
4332,CAM041788,40118,CAM041788_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041788_d.CR2?download=1,Heliconius erato ssp. lativitta
4333,CAM041788,40119,CAM041788_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041788_d.JPG?download=1,Heliconius erato ssp. lativitta
4334,CAM041789,40123,CAM041789_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041789_d.JPG?download=1,Heliconius erato ssp. lativitta
4335,CAM041789,40122,CAM041789_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041789_d.CR2?download=1,Heliconius erato ssp. lativitta
4336,CAM041790,40126,CAM041790_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041790_d.CR2?download=1,Heliconius erato ssp. lativitta
4337,CAM041790,40127,CAM041790_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041790_d.JPG?download=1,Heliconius erato ssp. lativitta
4338,CAM041791,40131,CAM041791_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041791_d.JPG?download=1,Heliconius erato ssp. lativitta
4339,CAM041791,40130,CAM041791_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041791_d.CR2?download=1,Heliconius erato ssp. lativitta
4340,CAM041792,40134,CAM041792_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041792_d.CR2?download=1,Heliconius erato ssp. lativitta
4341,CAM041792,40135,CAM041792_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041792_d.JPG?download=1,Heliconius erato ssp. lativitta
4342,CAM041793,40139,CAM041793_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041793_d.JPG?download=1,Heliconius erato ssp. lativitta
4343,CAM041793,40138,CAM041793_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041793_d.CR2?download=1,Heliconius erato ssp. lativitta
4344,CAM041794,40143,CAM041794_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041794_d.JPG?download=1,Heliconius erato ssp. lativitta
4345,CAM041794,40142,CAM041794_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041794_d.CR2?download=1,Heliconius erato ssp. lativitta
4346,CAM041795,40147,CAM041795_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041795_d.JPG?download=1,Heliconius erato ssp. lativitta
4347,CAM041795,40146,CAM041795_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041795_d.CR2?download=1,Heliconius erato ssp. lativitta
4348,CAM041796,40150,CAM041796_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041796_d.CR2?download=1,Heliconius erato ssp. lativitta
4349,CAM041796,40151,CAM041796_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041796_d.JPG?download=1,Heliconius erato ssp. lativitta
4350,CAM041797,40154,CAM041797_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041797_d.CR2?download=1,Heliconius erato ssp. lativitta
4351,CAM041797,40155,CAM041797_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041797_d.JPG?download=1,Heliconius erato ssp. lativitta
4352,CAM041798,40158,CAM041798_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041798_d.CR2?download=1,Heliconius erato ssp. lativitta
4353,CAM041798,40159,CAM041798_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041798_d.JPG?download=1,Heliconius erato ssp. lativitta
4354,CAM041799,40162,CAM041799_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041799_d.CR2?download=1,Heliconius erato ssp. lativitta
4355,CAM041799,40163,CAM041799_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041799_d.JPG?download=1,Heliconius erato ssp. lativitta
4356,CAM041800,40167,CAM041800_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041800_d.JPG?download=1,Heliconius erato ssp. lativitta
4357,CAM041800,40166,CAM041800_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041800_d.CR2?download=1,Heliconius erato ssp. lativitta
4358,CAM041801,40171,CAM041801_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041801_d.JPG?download=1,Heliconius erato ssp. lativitta
4359,CAM041801,40170,CAM041801_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041801_d.CR2?download=1,Heliconius erato ssp. lativitta
4360,CAM041802,40175,CAM041802_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041802_d.JPG?download=1,Heliconius erato ssp. lativitta
4361,CAM041802,40174,CAM041802_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041802_d.CR2?download=1,Heliconius erato ssp. lativitta
4362,CAM041803,40179,CAM041803_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041803_d.JPG?download=1,Heliconius erato ssp. lativitta
4363,CAM041803,40178,CAM041803_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041803_d.CR2?download=1,Heliconius erato ssp. lativitta
4364,CAM041804,40183,CAM041804_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041804_d.JPG?download=1,Heliconius erato ssp. lativitta
4365,CAM041804,40182,CAM041804_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041804_d.CR2?download=1,Heliconius erato ssp. lativitta
4366,CAM041805,40187,CAM041805_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041805_d.JPG?download=1,Heliconius erato ssp. lativitta
4367,CAM041805,40186,CAM041805_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041805_d.CR2?download=1,Heliconius erato ssp. lativitta
4368,CAM041806,40191,CAM041806_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041806_d.JPG?download=1,Heliconius erato ssp. lativitta
4369,CAM041806,40190,CAM041806_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041806_d.CR2?download=1,Heliconius erato ssp. lativitta
4370,CAM041807,40194,CAM041807_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041807_d.CR2?download=1,Heliconius erato ssp. lativitta
4371,CAM041807,14461,CAM041807_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041807_d.CR2?download=1,Heliconius erato ssp. lativitta
4372,CAM041807,14462,CAM041807_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041807_d.JPG?download=1,Heliconius erato ssp. lativitta
4373,CAM041807,40195,CAM041807_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041807_d.JPG?download=1,Heliconius erato ssp. lativitta
4374,CAM041808,40198,CAM041808_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041808_d.CR2?download=1,Heliconius erato ssp. lativitta
4375,CAM041808,14465,CAM041808_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041808_d.CR2?download=1,Heliconius erato ssp. lativitta
4376,CAM041808,40199,CAM041808_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041808_d.JPG?download=1,Heliconius erato ssp. lativitta
4377,CAM041808,14466,CAM041808_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041808_d.JPG?download=1,Heliconius erato ssp. lativitta
4378,CAM041809,40203,CAM041809_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041809_d.JPG?download=1,Heliconius erato ssp. lativitta
4379,CAM041809,40202,CAM041809_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041809_d.CR2?download=1,Heliconius erato ssp. lativitta
4380,CAM041809,14470,CAM041809_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041809_d.JPG?download=1,Heliconius erato ssp. lativitta
4381,CAM041809,14469,CAM041809_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041809_d.CR2?download=1,Heliconius erato ssp. lativitta
4382,CAM041810,14474,CAM041810_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041810_d.JPG?download=1,Heliconius erato ssp. lativitta
4383,CAM041810,14473,CAM041810_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041810_d.CR2?download=1,Heliconius erato ssp. lativitta
4384,CAM041810,40207,CAM041810_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041810_d.JPG?download=1,Heliconius erato ssp. lativitta
4385,CAM041810,40206,CAM041810_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041810_d.CR2?download=1,Heliconius erato ssp. lativitta
4386,CAM041811,14478,CAM041811_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041811_d.JPG?download=1,Heliconius erato ssp. lativitta
4387,CAM041811,14477,CAM041811_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041811_d.CR2?download=1,Heliconius erato ssp. lativitta
4388,CAM041811,40211,CAM041811_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041811_d.JPG?download=1,Heliconius erato ssp. lativitta
4389,CAM041811,40210,CAM041811_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041811_d.CR2?download=1,Heliconius erato ssp. lativitta
4390,CAM041812,40214,CAM041812_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041812_d.CR2?download=1,Heliconius erato ssp. lativitta
4391,CAM041812,40215,CAM041812_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041812_d.JPG?download=1,Heliconius erato ssp. lativitta
4392,CAM041812,14481,CAM041812_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041812_d.CR2?download=1,Heliconius erato ssp. lativitta
4393,CAM041812,14482,CAM041812_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041812_d.JPG?download=1,Heliconius erato ssp. lativitta
4394,CAM041813,14486,CAM041813_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041813_d.JPG?download=1,Heliconius erato ssp. lativitta
4395,CAM041813,14485,CAM041813_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041813_d.CR2?download=1,Heliconius erato ssp. lativitta
4396,CAM041813,40219,CAM041813_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041813_d.JPG?download=1,Heliconius erato ssp. lativitta
4397,CAM041813,40218,CAM041813_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041813_d.CR2?download=1,Heliconius erato ssp. lativitta
4398,CAM041814,14490,CAM041814_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041814_d.JPG?download=1,Heliconius erato ssp. lativitta
4399,CAM041814,14489,CAM041814_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041814_d.CR2?download=1,Heliconius erato ssp. lativitta
4400,CAM041814,40222,CAM041814_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041814_d.CR2?download=1,Heliconius erato ssp. lativitta
4401,CAM041814,40223,CAM041814_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041814_d.JPG?download=1,Heliconius erato ssp. lativitta
4402,CAM041815,40226,CAM041815_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041815_d.CR2?download=1,Heliconius erato ssp. lativitta
4403,CAM041815,40227,CAM041815_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041815_d.JPG?download=1,Heliconius erato ssp. lativitta
4404,CAM041815,14494,CAM041815_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041815_d.JPG?download=1,Heliconius erato ssp. lativitta
4405,CAM041815,14493,CAM041815_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041815_d.CR2?download=1,Heliconius erato ssp. lativitta
4406,CAM041816,40231,CAM041816_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041816_d.JPG?download=1,Heliconius erato ssp. lativitta
4407,CAM041816,14497,CAM041816_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041816_d.CR2?download=1,Heliconius erato ssp. lativitta
4408,CAM041816,14498,CAM041816_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041816_d.JPG?download=1,Heliconius erato ssp. lativitta
4409,CAM041816,40230,CAM041816_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041816_d.CR2?download=1,Heliconius erato ssp. lativitta
4410,CAM041817,14502,CAM041817_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041817_d.JPG?download=1,Heliconius erato ssp. lativitta
4411,CAM041817,14501,CAM041817_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041817_d.CR2?download=1,Heliconius erato ssp. lativitta
4412,CAM041817,40235,CAM041817_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041817_d.JPG?download=1,Heliconius erato ssp. lativitta
4413,CAM041817,40234,CAM041817_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041817_d.CR2?download=1,Heliconius erato ssp. lativitta
4414,CAM041818,40239,CAM041818_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041818_d.JPG?download=1,Heliconius erato ssp. lativitta
4415,CAM041818,14505,CAM041818_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041818_d.CR2?download=1,Heliconius erato ssp. lativitta
4416,CAM041818,14506,CAM041818_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041818_d.JPG?download=1,Heliconius erato ssp. lativitta
4417,CAM041818,40238,CAM041818_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041818_d.CR2?download=1,Heliconius erato ssp. lativitta
4418,CAM041819,40242,CAM041819_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041819_d.CR2?download=1,Heliconius erato ssp. lativitta
4419,CAM041819,14510,CAM041819_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041819_d.JPG?download=1,Heliconius erato ssp. lativitta
4420,CAM041819,14509,CAM041819_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041819_d.CR2?download=1,Heliconius erato ssp. lativitta
4421,CAM041819,40243,CAM041819_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041819_d.JPG?download=1,Heliconius erato ssp. lativitta
4422,CAM041820,40247,CAM041820_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041820_d.JPG?download=1,Heliconius erato ssp. lativitta
4423,CAM041820,14514,CAM041820_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041820_d.JPG?download=1,Heliconius erato ssp. lativitta
4424,CAM041820,40246,CAM041820_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041820_d.CR2?download=1,Heliconius erato ssp. lativitta
4425,CAM041820,14513,CAM041820_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041820_d.CR2?download=1,Heliconius erato ssp. lativitta
4426,CAM041821,40250,CAM041821_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041821_d.CR2?download=1,Heliconius erato ssp. lativitta
4427,CAM041821,14517,CAM041821_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041821_d.CR2?download=1,Heliconius erato ssp. lativitta
4428,CAM041821,14518,CAM041821_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041821_d.JPG?download=1,Heliconius erato ssp. lativitta
4429,CAM041821,40251,CAM041821_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041821_d.JPG?download=1,Heliconius erato ssp. lativitta
4430,CAM041822,40254,CAM041822_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041822_d.CR2?download=1,Heliconius erato ssp. lativitta
4431,CAM041822,40255,CAM041822_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041822_d.JPG?download=1,Heliconius erato ssp. lativitta
4432,CAM041822,14521,CAM041822_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041822_d.CR2?download=1,Heliconius erato ssp. lativitta
4433,CAM041822,14522,CAM041822_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041822_d.JPG?download=1,Heliconius erato ssp. lativitta
4434,CAM041823,40259,CAM041823_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041823_d.JPG?download=1,Heliconius erato ssp. lativitta
4435,CAM041823,14526,CAM041823_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041823_d.JPG?download=1,Heliconius erato ssp. lativitta
4436,CAM041823,40258,CAM041823_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041823_d.CR2?download=1,Heliconius erato ssp. lativitta
4437,CAM041823,14525,CAM041823_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041823_d.CR2?download=1,Heliconius erato ssp. lativitta
4438,CAM041824,40262,CAM041824_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041824_d.CR2?download=1,Heliconius erato ssp. lativitta
4439,CAM041824,40263,CAM041824_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041824_d.JPG?download=1,Heliconius erato ssp. lativitta
4440,CAM041824,14529,CAM041824_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041824_d.CR2?download=1,Heliconius erato ssp. lativitta
4441,CAM041824,14530,CAM041824_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041824_d.JPG?download=1,Heliconius erato ssp. lativitta
4442,CAM041825,40267,CAM041825_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041825_d.JPG?download=1,Heliconius erato ssp. lativitta
4443,CAM041825,40266,CAM041825_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041825_d.CR2?download=1,Heliconius erato ssp. lativitta
4444,CAM041825,14534,CAM041825_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041825_d.JPG?download=1,Heliconius erato ssp. lativitta
4445,CAM041825,14533,CAM041825_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041825_d.CR2?download=1,Heliconius erato ssp. lativitta
4446,CAM041826,14537,CAM041826_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041826_d.CR2?download=1,Heliconius erato ssp. lativitta
4447,CAM041826,14538,CAM041826_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041826_d.JPG?download=1,Heliconius erato ssp. lativitta
4448,CAM041826,40271,CAM041826_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041826_d.JPG?download=1,Heliconius erato ssp. lativitta
4449,CAM041826,40270,CAM041826_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041826_d.CR2?download=1,Heliconius erato ssp. lativitta
4450,CAM041827,14542,CAM041827_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041827_d.JPG?download=1,Heliconius erato ssp. lativitta
4451,CAM041827,40274,CAM041827_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041827_d.CR2?download=1,Heliconius erato ssp. lativitta
4452,CAM041827,14541,CAM041827_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041827_d.CR2?download=1,Heliconius erato ssp. lativitta
4453,CAM041827,40275,CAM041827_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041827_d.JPG?download=1,Heliconius erato ssp. lativitta
4454,CAM041828,14545,CAM041828_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041828_d.CR2?download=1,Heliconius erato ssp. lativitta
4455,CAM041828,40278,CAM041828_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041828_d.CR2?download=1,Heliconius erato ssp. lativitta
4456,CAM041828,14546,CAM041828_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041828_d.JPG?download=1,Heliconius erato ssp. lativitta
4457,CAM041828,40279,CAM041828_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041828_d.JPG?download=1,Heliconius erato ssp. lativitta
4458,CAM041829,40282,CAM041829_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041829_d.CR2?download=1,Heliconius erato ssp. lativitta
4459,CAM041829,40283,CAM041829_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041829_d.JPG?download=1,Heliconius erato ssp. lativitta
4460,CAM041829,14550,CAM041829_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041829_d.JPG?download=1,Heliconius erato ssp. lativitta
4461,CAM041829,14549,CAM041829_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041829_d.CR2?download=1,Heliconius erato ssp. lativitta
4462,CAM041830,14553,CAM041830_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041830_d.CR2?download=1,Heliconius erato ssp. lativitta
4463,CAM041830,14554,CAM041830_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041830_d.JPG?download=1,Heliconius erato ssp. lativitta
4464,CAM041830,40287,CAM041830_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041830_d.JPG?download=1,Heliconius erato ssp. lativitta
4465,CAM041830,40286,CAM041830_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041830_d.CR2?download=1,Heliconius erato ssp. lativitta
4466,CAM041831,40291,CAM041831_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041831_d.JPG?download=1,Heliconius erato ssp. lativitta
4467,CAM041831,14557,CAM041831_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041831_d.CR2?download=1,Heliconius erato ssp. lativitta
4468,CAM041831,14558,CAM041831_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041831_d.JPG?download=1,Heliconius erato ssp. lativitta
4469,CAM041831,40290,CAM041831_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041831_d.CR2?download=1,Heliconius erato ssp. lativitta
4470,CAM041832,40294,CAM041832_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041832_d.CR2?download=1,Heliconius erato ssp. lativitta
4471,CAM041832,40295,CAM041832_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041832_d.JPG?download=1,Heliconius erato ssp. lativitta
4472,CAM041832,14562,CAM041832_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041832_d.JPG?download=1,Heliconius erato ssp. lativitta
4473,CAM041832,14561,CAM041832_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041832_d.CR2?download=1,Heliconius erato ssp. lativitta
4474,CAM041833,40298,CAM041833_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041833_d.CR2?download=1,Heliconius erato ssp. lativitta
4475,CAM041833,40299,CAM041833_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041833_d.JPG?download=1,Heliconius erato ssp. lativitta
4476,CAM041833,14565,CAM041833_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041833_d.CR2?download=1,Heliconius erato ssp. lativitta
4477,CAM041833,14566,CAM041833_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041833_d.JPG?download=1,Heliconius erato ssp. lativitta
4478,CAM041834,40303,CAM041834_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041834_d.JPG?download=1,Heliconius erato ssp. lativitta
4479,CAM041834,14569,CAM041834_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041834_d.CR2?download=1,Heliconius erato ssp. lativitta
4480,CAM041834,14570,CAM041834_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041834_d.JPG?download=1,Heliconius erato ssp. lativitta
4481,CAM041834,40302,CAM041834_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041834_d.CR2?download=1,Heliconius erato ssp. lativitta
4482,CAM041835,40307,CAM041835_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041835_d.JPG?download=1,Heliconius erato ssp. lativitta
4483,CAM041835,40306,CAM041835_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041835_d.CR2?download=1,Heliconius erato ssp. lativitta
4484,CAM041835,14574,CAM041835_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041835_d.JPG?download=1,Heliconius erato ssp. lativitta
4485,CAM041835,14573,CAM041835_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041835_d.CR2?download=1,Heliconius erato ssp. lativitta
4486,CAM041836,40311,CAM041836_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041836_d.JPG?download=1,Heliconius erato ssp. lativitta
4487,CAM041836,14577,CAM041836_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041836_d.CR2?download=1,Heliconius erato ssp. lativitta
4488,CAM041836,40310,CAM041836_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041836_d.CR2?download=1,Heliconius erato ssp. lativitta
4489,CAM041836,14578,CAM041836_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041836_d.JPG?download=1,Heliconius erato ssp. lativitta
4490,CAM041837,14582,CAM041837_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041837_d.JPG?download=1,Heliconius erato ssp. lativitta
4491,CAM041837,40315,CAM041837_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041837_d.JPG?download=1,Heliconius erato ssp. lativitta
4492,CAM041837,40314,CAM041837_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041837_d.CR2?download=1,Heliconius erato ssp. lativitta
4493,CAM041837,14581,CAM041837_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041837_d.CR2?download=1,Heliconius erato ssp. lativitta
4494,CAM041838,14586,CAM041838_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041838_d.JPG?download=1,Heliconius erato ssp. lativitta
4495,CAM041838,40319,CAM041838_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041838_d.JPG?download=1,Heliconius erato ssp. lativitta
4496,CAM041838,14585,CAM041838_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041838_d.CR2?download=1,Heliconius erato ssp. lativitta
4497,CAM041838,40318,CAM041838_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041838_d.CR2?download=1,Heliconius erato ssp. lativitta
4498,CAM041839,14589,CAM041839_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041839_d.CR2?download=1,Heliconius erato ssp. lativitta
4499,CAM041839,40323,CAM041839_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041839_d.JPG?download=1,Heliconius erato ssp. lativitta
4500,CAM041839,14590,CAM041839_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041839_d.JPG?download=1,Heliconius erato ssp. lativitta
4501,CAM041839,40322,CAM041839_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041839_d.CR2?download=1,Heliconius erato ssp. lativitta
4502,CAM041840,40327,CAM041840_d.JPG,dorsal,https://zenodo.org/record/4291095/files/CAM041840_d.JPG?download=1,Heliconius erato ssp. lativitta
4503,CAM041840,14593,CAM041840_d.CR2,Dorsal,https://zenodo.org/record/2813153/files/CAM041840_d.CR2?download=1,Heliconius erato ssp. lativitta
4504,CAM041840,40326,CAM041840_d.CR2,dorsal,https://zenodo.org/record/4291095/files/CAM041840_d.CR2?download=1,Heliconius erato ssp. lativitta
4505,CAM041840,14594,CAM041840_d.JPG,Dorsal,https://zenodo.org/record/2813153/files/CAM041840_d.JPG?download=1,Heliconius erato ssp. lativitta
